Date,Close,Open,Volume
2009-01-02,4.972250461578369,3.6015219992512453,15223805
2009-01-05,4.515340805053711,5.160389537261263,11095600
2009-01-06,4.649726867675781,4.515341507331866,10508876
2009-01-07,4.945374011993408,4.757234645713572,14926125
2009-01-08,4.649726867675781,4.81098891560943,4957494
2009-01-09,5.321651935577393,4.703480200782158,13327977
2009-01-12,4.757233142852783,5.267896746860257,10603520
2009-01-13,4.676601886749268,4.62284789363246,4772052
2009-01-14,4.434709548950195,4.810987901910907,3241937
2009-01-15,4.354078769683838,4.165939423164534,2746525
2009-01-16,4.327200889587402,4.4347088827401775,1822375
2009-01-19,4.246571063995361,4.434710103815881,1171000
2009-01-20,4.192817211151123,4.058432167357517,1087875
2009-01-21,4.0853095054626465,4.0853095054626465,1169625
2009-01-22,4.192817211151123,4.246571549067783,1753253
2009-01-23,4.058431625366211,4.246570981951033,771750
2009-01-29,4.219693660736084,4.192816337180583,743875
2009-01-30,4.434709548950195,4.219693530343584,2756375
2009-02-02,4.246571063995361,4.327202081061298,547500
2009-02-03,4.139062404632568,4.219693735937751,594375
2009-02-04,4.192817211151123,4.219694540309062,939375
2009-02-05,4.300324440002441,4.192816112732965,5503125
2009-02-06,4.407833099365234,4.407833099365234,1711875
2009-02-09,4.246571063995361,4.488464115193172,1550625
2009-02-10,4.54221773147583,4.246570395072155,2631500
2009-02-11,4.407833099365234,4.407833099365234,1232776
2009-02-12,4.300324440002441,4.407832446872784,926625
2009-02-13,4.300324440002441,4.300324440002441,1809024
2009-02-16,4.219693660736084,4.327201673361489,1405625
2009-02-17,4.031554698944092,4.219694059203789,1405625
2009-02-18,4.0853095054626465,3.977801461760759,1346875
2009-02-19,4.165938854217529,4.031553853913395,402000
2009-02-20,4.031554698944092,4.13906272172153,1393875
2009-02-23,4.031554698944092,3.628399293129519,671973
2009-02-24,4.0046772956848145,3.924046286606391,633250
2009-02-25,3.8971688747406006,4.058430875979961,803125
2009-02-26,3.924046039581299,3.897169038247109,649476
