Date,Close,Open,Volume
2012-10-30,8.77625560760498,8.970563661797845,54273500
2012-10-31,9.01914119720459,8.824832367974413,18960500
2012-11-01,9.002949714660645,9.164873117923811,11896000
2012-11-02,9.002949714660645,9.067719075965911,3956500
2012-11-05,9.002949714660645,9.019142441042808,2178500
2012-11-06,8.938179969787598,8.98675737473777,4879000
2012-11-07,8.9867582321167,8.9867582321167,3072000
2012-11-08,8.824831008911133,8.760061666513035,2546500
2012-11-09,8.905795097351074,8.824833014894136,2122000
2012-11-12,8.938179969787598,8.9057952905247,1233000
2012-11-13,8.921988487243652,8.889603034159325,813500
2012-11-14,8.9867582321167,8.921988867411605,933500
2012-11-15,8.938179969787598,8.938179969787598,1532500
2012-11-16,8.9867582321167,8.905796140179465,879000
2012-11-19,8.954375267028809,8.905797848127975,321000
2012-11-20,8.938179969787598,8.970564649050493,1179500
2012-11-21,8.954375267028809,8.938182536691238,599000
2012-11-22,8.905795097351074,8.921987822687118,1159500
2012-11-23,8.938179969787598,8.9057952905247,965500
2012-11-26,9.229642868041992,9.002950093923777,4094000
2012-11-27,8.970564842224121,9.278219687902554,1182000
2012-11-28,9.002949714660645,8.986757760390175,666000
2012-11-29,9.035334587097168,9.100103949777228,282500
2012-11-30,9.002949714660645,9.067719075965911,1043500
2012-12-03,9.067718505859375,8.938179791393214,1742000
2012-12-04,9.148681640625,9.197258278080675,1693000
2012-12-05,9.423951148986816,9.213450342849523,2842000
2012-12-06,9.440142631530762,9.521104713574976,2415000
2012-12-07,9.278220176696777,9.488720993583973,1054000
2012-12-10,9.310604095458984,9.407758132497332,374000
2012-12-11,9.310604095458984,9.440142811510116,481500
2012-12-12,9.310604095458984,9.278219416446202,714500
2012-12-13,9.294412612915039,9.391567435058352,598000
2012-12-14,9.342988967895508,9.342988967895508,1206000
2012-12-17,9.326796531677246,9.310603806617372,1606000
2012-12-18,9.294412612915039,9.342990023986696,1670500
2012-12-19,9.359180450439453,9.375372402074156,751000
2012-12-20,9.2620267868042,9.342988871230448,673500
2012-12-21,9.229642868041992,9.21345091308941,307000
2012-12-24,9.407757759094238,9.213449692729819,610500
2012-12-27,9.488719940185547,9.488719940185547,1691500
2012-12-28,9.472526550292969,9.375372522897996,1087500
2012-12-31,9.488719940185547,9.440142537023013,563000
2013-01-02,9.602066040039062,9.488720051515983,2699500
2013-01-03,9.569680213928223,9.602064888495551,6309000
2013-01-04,9.423951148986816,9.569681822987372,1719500
2013-01-07,9.553486824035645,9.504909433444174,3024000
2013-01-08,9.423951148986816,9.553489869036943,1571000
2013-01-09,9.326796531677246,9.472527196657959,1929500
2013-01-10,9.326796531677246,9.326796531677246,2395000
2013-01-11,9.310604095458984,9.37537345348455,1086500
2013-01-14,9.245834350585938,9.31060370590154,2225500
2013-01-15,9.423951148986816,9.262026976812482,5362500
2013-01-16,9.488719940185547,9.440142537023013,1862500
2013-01-17,9.780181884765625,9.50491173955378,13288300
2013-01-18,9.828760147094727,9.844952101229492,7269900
2013-01-21,9.699219703674316,9.877335814385045,2783000
2013-01-22,9.618260383605957,9.82876121501107,3617100
2013-01-23,9.731606483459473,9.650644393309912,2972500
2013-01-24,9.780181884765625,9.828759287143086,2217000
2013-01-25,9.683028221130371,9.828759661704781,2633000
2013-01-28,9.699219703674316,9.715412428335114,2749700
2013-01-29,9.683028221130371,9.683028221130371,1769500
2013-01-30,9.634450912475586,9.699220270681916,1857500
2013-01-31,9.407757759094238,9.683027905832974,1498500
2013-02-01,9.504912376403809,9.456335742883223,549500
2013-02-04,9.488719940185547,9.537296571236453,480500
2013-02-05,9.229642868041992,9.472528369224513,1546500
2013-02-06,9.310604095458984,9.342988774471767,917500
2013-02-07,9.278220176696777,9.278220176696777,1063500
2013-02-08,9.391566276550293,9.181065474725955,274000
2013-02-14,9.585874557495117,9.440143111254491,878000
2013-02-15,9.585874557495117,9.68302859761831,829500
2013-02-18,9.602066040039062,9.618258765320439,1003478
2013-02-19,9.456335067749023,9.602065730018023,1053000
2013-02-20,9.861144065856934,9.472527159185244,8159700
2013-02-21,9.909721374511719,9.73160602004323,6805000
2013-02-22,10.02306842803955,9.79637566087799,4923500
2013-02-25,9.812565803527832,10.023066577366546,2180300
2013-02-26,9.683028221130371,9.763990304140965,4941000
2013-02-27,9.683028221130371,9.683028221130371,668800
2013-02-28,9.715413093566895,9.796375178191283,1196000
2013-03-01,9.715413093566895,9.747797772994318,1522000
2013-03-04,9.796375274658203,9.780182548729208,1762500
2013-03-05,9.974489212036133,9.828758559909645,3277500
2013-03-06,10.249761581420898,10.104030125269903,10340200
2013-03-07,10.36310863494873,10.120223125514045,6359000
2013-03-08,10.265954971313477,10.363109024315309,3666500
2013-03-11,10.379300117492676,10.265954117803332,5047000
2013-03-12,10.104028701782227,10.525030283745629,5043610
2013-03-13,9.942107200622559,10.104030619763948,1254041
2013-03-14,10.36310863494873,9.95829970992817,3404000
2013-03-15,10.282145500183105,10.395492265674392,2021000
2013-03-18,10.201184272766113,10.184991546654219,2476000
2013-03-19,10.444069862365723,10.20118512723627,3336000
2013-03-20,10.346915245056152,10.444069288189109,1105000
2013-03-21,10.379300117492676,10.444069480775648,1267500
2013-03-22,10.476452827453613,10.363106842207399,1750500
2013-03-25,10.735528945922852,10.52502819668245,2637500
2013-03-26,10.78410816192627,10.719338803821316,2663000
2013-03-27,11.690878868103027,10.816491842305563,9754400
2013-03-28,11.334648132324219,11.59372555684448,5237000
2013-04-02,11.026993751525879,11.334648591667394,4219000
2013-04-03,11.22130012512207,11.140338825018993,2815500
2013-04-05,11.658495903015137,11.269879733233422,7657500
2013-04-08,11.723262786865234,11.496570069072067,2710194
2013-04-09,11.464187622070312,11.75565051653386,2968500
2013-04-10,11.642301559448242,11.464185465461819,3085306
2013-04-11,11.269879341125488,11.658495497386252,1936000
2013-04-12,11.188918113708496,11.399418933878112,1067000
2013-04-15,11.026993751525879,11.253686507167963,3304000
2013-04-16,11.237494468688965,10.929839630870328,1729327
2013-04-17,11.431802749633789,11.188917265701104,2163500
2013-04-18,11.496572494506836,11.415611178556041,1596000
2013-04-19,11.577531814575195,11.431800399749337,1591000
2013-04-22,11.658495903015137,11.626111222199993,2088000
2013-04-23,11.59372615814209,11.70707292330414,1359500
2013-04-24,11.496572494506836,11.658495898520119,1106000
2013-04-25,11.62610912322998,11.62610912322998,2982500
2013-04-26,11.107956886291504,11.431803710685884,7657400
2013-04-29,10.962224006652832,11.253686110783738,1614775
2013-04-30,11.318455696105957,11.10795566936667,1985000
2013-05-02,11.269879341125488,11.31845597460225,1852965
2013-05-03,11.496572494506836,11.334649090493553,4072465
2013-05-06,11.658495903015137,11.723265264645422,2276000
2013-05-07,11.966150283813477,11.658495442174841,2702000
2013-05-08,12.225228309631348,12.128073500365517,2761500
2013-05-09,11.966150283813477,12.273805125452114,1112500
2013-05-10,12.06330394744873,12.079496672768752,1007000
2013-05-13,11.966150283813477,11.949958330101794,317500
2013-05-14,11.99853515625,11.933765796138633,1006000
2013-05-15,12.095690727233887,12.014729402904143,1311910
2013-05-16,12.176651000976562,11.917573566523336,2630104
2013-05-20,11.90138053894043,12.241420049091154,2100920
2013-05-21,11.707074165344238,11.885190308892454,1703500
2013-05-22,11.59372615814209,11.739457603048773,3551000
2013-05-23,11.269879341125488,11.480380145155904,2651000
2013-05-24,11.286070823669434,11.172724835548586,864100
2013-05-27,11.771842956542969,11.318456642057324,1677500
2013-05-28,11.62610912322998,11.78803327018371,2103990
2013-05-29,11.52895736694336,11.4318033229205,2732000
2013-05-30,11.609917640686035,11.561340240215731,2467500
2013-05-31,11.075571060180664,11.528956567515884,3826855
2013-06-03,11.512765884399414,11.059379554923655,3776000
2013-06-04,11.642301559448242,11.3994161171234,1504410
2013-06-05,11.609917640686035,11.642302316962375,535500
2013-06-06,11.561341285705566,11.512764652954074,1256500
2013-06-07,11.62610912322998,11.464185748387804,1334000
2013-06-10,11.350842475891113,11.674689302717672,912000
