Date,Close,Open,Volume
2015-06-03,49.21194839477539,46.489021033345395,87538109
2015-06-04,46.52223205566406,46.62184733839322,89068164
2015-06-05,44.99473571777344,44.66267124753157,72931827
2015-06-08,43.965335845947266,45.492834505747744,22580707
2015-06-09,42.404632568359375,43.16838187647741,36029631
2015-06-10,43.566864013671875,42.80311460423787,18198514
2015-06-11,45.193973541259766,43.566854700817345,22215613
2015-06-12,45.027950286865234,45.293597845497324,16817690
2015-06-15,43.7993049621582,44.49664242998599,12294969
2015-06-16,43.10197067260742,43.23479443832503,11456786
2015-06-17,43.66647720336914,42.96913979921628,11816101
2015-06-18,43.932125091552734,43.832504749197064,8906034
2015-06-19,44.16457748413086,44.49664197649275,18575814
2015-06-22,43.16838455200195,43.26800491434853,15718522
2015-06-23,43.83251953125,43.03556665744294,20806034
2015-06-24,43.500457763671875,43.60007814597694,8422942
2015-06-25,43.00234603881836,43.20158673448463,8778155
2015-06-26,42.404632568359375,42.86952587486252,13585200
2015-06-29,41.97294998168945,42.404632277421925,11415061
2015-06-30,42.7034912109375,42.47104457089097,9643743
2015-07-02,43.06875991821289,43.2015887438021,13765405
2015-07-03,42.53746795654297,43.10197663934223,10370760
2015-07-06,41.740501403808594,41.574469174623275,12841953
2015-07-07,41.275611877441406,40.976753367713016,16046865
2015-07-08,38.48627471923828,39.847738615235286,27352914
2015-07-09,40.31262969970703,37.6893197150528,24263706
2015-07-10,40.54507827758789,40.17980780423961,16416725
2015-07-13,41.873329162597656,40.179800872195294,7707997
2015-07-14,43.23479461669922,42.43784188530183,12609342
2015-07-15,44.0649528503418,43.467235808666835,10932862
2015-07-16,44.29739761352539,44.1645738542582,6768144
2015-07-17,44.729087829589844,44.49664368936911,15601224
2015-07-20,44.39702224731445,44.99473935545367,3616482
2015-07-21,43.566864013671875,44.16458116309424,5463148
2015-07-22,43.566864013671875,43.33441986303608,7299283
2015-07-23,43.06875991821289,43.832509197920615,6508918
2015-07-24,42.504249572753906,42.93593437085747,8420031
2015-07-27,42.20539474487305,42.17218880368631,9883958
2015-07-28,42.76990509033203,41.84012355353969,6947282
2015-07-29,42.96914291381836,42.50425465528696,8025722
2015-07-30,42.8363151550293,42.90272703336222,6138849
2015-07-31,42.902732849121094,42.53746493532472,4363212
2015-08-03,42.7034912109375,42.96913872310324,9768430
2015-08-04,42.371437072753906,43.002360239326215,3754604
2015-08-05,41.90652847290039,41.840116602784086,4107244
2015-08-06,41.93974685668945,41.27561786471306,4779272
2015-08-07,41.37523651123047,41.93974768563873,6924899
2015-08-10,41.20920181274414,40.81072544672629,11370064
2015-08-11,40.47865676879883,41.24240348008896,8106126
2015-08-12,39.94735336303711,39.91414489209567,8824387
2015-08-13,39.615299224853516,39.74812300936314,6641024
2015-08-14,39.41604232788086,39.482456726369314,5592989
2015-08-17,39.51567077636719,39.44925889768638,3817354
2015-08-18,38.9179573059082,39.51567440269065,4960051
2015-08-19,38.054588317871094,38.91795544594409,8568478
2015-08-20,37.589691162109375,37.29083521220949,7464344
2015-08-21,36.228233337402344,36.560297808933896,17814008
2015-08-24,33.77095413208008,35.198832305002945,14708128
2015-08-25,34.66753387451172,34.20264307361701,21461390
2015-08-26,33.40568542480469,34.00340248864916,16957577
2015-08-27,35.099212646484375,34.83356259675455,14967107
2015-08-28,34.93318176269531,35.862963306237376,12728337
2015-08-31,36.06220245361328,35.564105727642236,10901327
2015-09-01,35.663726806640625,35.663726806640625,9732722
2015-09-02,35.23204040527344,36.0289956545528,8253223
2015-09-04,35.82975387573242,35.962580159508896,11101747
2015-09-07,35.86296463012695,36.19502911744294,10421003
2015-09-08,36.52709197998047,36.427471624836535,14037257
2015-09-09,37.52328872680664,37.191224224799505,11833651
2015-09-10,37.722530364990234,36.79275119456186,15567434
2015-09-11,38.851539611816406,38.1542047921406,12038326
2015-09-14,39.250022888183594,39.74811963820344,10270949
2015-09-15,37.822147369384766,39.31643763173881,13840470
2015-09-16,39.21681594848633,38.519481022866024,12332432
2015-09-17,39.615299224853516,39.78133148894184,17790149
2015-09-18,41.474853515625,40.379039732593036,77622470
2015-09-21,40.24620819091797,41.07636927186471,30348252
2015-09-22,39.31103515625,39.912224494259284,18653736
2015-09-23,38.24225997924805,38.8768482090614,14849665
2015-09-24,37.50747299194336,38.1420586359384,10510267
2015-09-25,37.874855041503906,37.40726373518063,9967934
2015-09-29,36.97307586669922,36.73928145850319,10004163
2015-09-30,37.64106750488281,37.941662173094414,6068394
2015-10-02,38.008460998535156,38.075258678704216,12733976
2015-10-05,38.74324417114258,39.41123113961055,4651858
2015-10-06,38.44264602661133,39.14403177002828,4380203
2015-10-07,39.61162185668945,38.542843857640925,7000681
2015-10-08,39.04383850097656,39.41123082103053,4673145
2015-10-09,38.27565383911133,38.81004291898898,5893619
2015-10-12,37.57427215576172,38.34245829465799,8093852
