Date,Close,Open,Volume
2024-12-30,10.65999984741211,9.949999809265137,3281100
2024-12-31,12.880000114440918,12.880000114440918,0
2025-01-02,13.399999618530273,13.5,3896400
2025-01-03,12.84000015258789,13.239999771118164,1208400
2025-01-06,14.65999984741211,12.720000267028809,1360800
2025-01-07,15.4399995803833,14.65999984741211,1748000
2025-01-08,16.18000030517578,15.100000381469727,1824000
2025-01-09,16.18000030517578,16.1200008392334,1606500
2025-01-10,16.18000030517578,16.360000610351562,1817500
2025-01-13,15.520000457763672,15.979999542236328,1882500
2025-01-14,15.039999961853027,15.220000267028809,1912000
2025-01-15,15.260000228881836,15.039999961853027,1790000
2025-01-16,15.5,15.260000228881836,1921000
2025-01-17,15.020000457763672,15.65999984741211,1768500
2025-01-20,14.920000076293945,15.020000457763672,1855000
2025-01-21,14.539999961853027,14.920000076293945,1815100
2025-01-22,14.279999732971191,14.539999961853027,1820000
2025-01-23,13.65999984741211,14.279999732971191,1781000
2025-01-24,13.100000381469727,13.699999809265137,2036000
2025-01-27,12.899999618530273,13.100000381469727,675500
2025-01-28,12.84000015258789,12.84000015258789,0
2025-02-03,13.399999618530273,12.84000015258789,1940500
2025-02-04,13.760000228881836,13.5600004196167,1830500
2025-02-05,13.4399995803833,13.600000381469727,1862000
2025-02-06,13.920000076293945,13.4399995803833,1747500
2025-02-07,13.65999984741211,13.84000015258789,1483000
2025-02-10,15.800000190734863,13.460000038146973,1410500
2025-02-11,17.5,15.899999618530273,888000
2025-02-12,17.18000030517578,17.5,1590440
2025-02-13,18.68000030517578,16.979999542236328,1122500
2025-02-14,19.719999313354492,18.68000030517578,1005500
2025-02-17,19.899999618530273,19.719999313354492,1024000
2025-02-18,19.739999771118164,19.899999618530273,1111000
2025-02-19,20.899999618530273,19.739999771118164,1329000
2025-02-20,22.850000381469727,21.049999237060547,1433000
2025-02-21,22.0,23.100000381469727,1020000
2025-02-24,16.959999084472656,22.0,1555000
2025-02-25,17.68000030517578,16.959999084472656,1160000
2025-02-26,18.0,17.68000030517578,1136000
2025-02-27,19.020000457763672,18.0,1299000
2025-02-28,19.979999542236328,19.020000457763672,1275500
2025-03-03,21.299999237060547,20.25,1043000
2025-03-04,20.799999237060547,21.049999237060547,1054500
2025-03-05,21.399999618530273,20.799999237060547,1020500
2025-03-06,20.600000381469727,21.399999618530273,1035000
2025-03-07,19.780000686645508,20.600000381469727,1305500
2025-03-10,20.850000381469727,19.780000686645508,1328000
2025-03-11,20.100000381469727,20.850000381469727,993500
2025-03-12,20.049999237060547,20.100000381469727,1147500
2025-03-13,21.200000762939453,20.049999237060547,1718000
2025-03-14,21.850000381469727,21.5,1804500
2025-03-17,22.350000381469727,21.899999618530273,595700
2025-03-18,23.200000762939453,22.350000381469727,811500
2025-03-19,23.149999618530273,23.649999618530273,1237700
2025-03-20,24.850000381469727,23.149999618530273,2351000
2025-03-21,29.200000762939453,25.0,11185504
2025-03-24,26.950000762939453,29.049999237060547,2023500
2025-03-25,27.100000381469727,27.299999237060547,2024500
2025-03-26,28.5,27.350000381469727,2238500
2025-03-27,28.350000381469727,28.899999618530273,1277000
2025-03-28,28.0,28.350000381469727,894500
2025-03-31,28.799999237060547,28.200000762939453,1307000
2025-04-01,30.350000381469727,28.799999237060547,1091000
2025-04-02,31.450000762939453,30.350000381469727,983000
2025-04-03,30.799999237060547,31.399999618530273,536000
2025-04-07,26.799999237060547,27.299999237060547,473500
2025-04-08,28.600000381469727,27.350000381469727,438000
2025-04-09,28.700000762939453,28.649999618530273,568000
2025-04-10,29.700000762939453,28.5,478500
2025-04-11,30.049999237060547,29.549999237060547,684500
2025-04-14,31.100000381469727,30.049999237060547,662500
2025-04-15,32.04999923706055,30.950000762939453,790000
2025-04-16,31.799999237060547,31.950000762939453,438500
2025-04-17,29.200000762939453,31.649999618530273,573000
2025-04-22,29.5,29.200000762939453,584500
2025-04-23,29.950000762939453,29.299999237060547,799000
2025-04-24,30.100000381469727,29.950000762939453,1879000
2025-04-25,30.950000762939453,30.200000762939453,1766500
2025-04-28,31.75,31.049999237060547,1420500
2025-04-29,32.099998474121094,31.75,1383500
2025-04-30,30.399999618530273,32.150001525878906,1366000
2025-05-02,29.399999618530273,30.549999237060547,562500
2025-05-06,29.700000762939453,29.399999618530273,537000
2025-05-07,31.0,29.549999237060547,937500
2025-05-08,31.950000762939453,30.799999237060547,1435000
2025-05-09,31.700000762939453,31.75,393500
2025-05-12,31.649999618530273,31.700000762939453,480000
2025-05-13,31.799999237060547,31.5,363500
2025-05-14,30.0,31.649999618530273,955000
2025-05-15,28.899999618530273,29.799999237060547,556000
2025-05-16,29.0,29.0,517500
2025-05-19,29.200000762939453,29.100000381469727,575500
2025-05-20,30.899999618530273,29.200000762939453,485500
2025-05-21,30.899999618530273,30.899999618530273,359000
2025-05-22,32.0,30.899999618530273,313000
2025-05-23,32.70000076293945,33.29999923706055,539500
2025-05-26,33.25,32.70000076293945,429500
2025-05-27,32.70000076293945,33.25,224000
2025-05-28,33.20000076293945,32.70000076293945,462500
2025-05-29,33.25,33.20000076293945,614000
2025-05-30,34.29999923706055,33.25,1627500
2025-06-02,50.45000076293945,34.29999923706055,2266740
2025-06-03,48.45000076293945,50.5,1488200
2025-06-04,51.150001525878906,48.45000076293945,912000
2025-06-05,51.400001525878906,51.150001525878906,1090500
2025-06-06,51.95000076293945,51.400001525878906,950500
2025-06-09,59.849998474121094,52.04999923706055,1654500
2025-06-10,60.0,60.04999923706055,762500
2025-06-11,57.54999923706055,60.25,2321500
2025-06-12,50.25,58.70000076293945,2228500
2025-06-13,55.04999923706055,51.29999923706055,4393000
2025-06-16,39.099998474121094,54.900001525878906,4546000
2025-06-17,29.049999237060547,39.20000076293945,6708500
2025-06-18,29.75,29.100000381469727,5207500
2025-06-19,25.100000381469727,30.0,5496550
2025-06-20,21.700000762939453,25.399999618530273,7709819
2025-06-23,21.549999237060547,22.0,6781500
2025-06-24,21.850000381469727,21.850000381469727,4352500
2025-06-25,20.75,22.450000762939453,3125000
2025-06-26,18.600000381469727,20.5,4178510
2025-06-27,18.280000686645508,18.559999465942383,2869500
