Date,Close,Open,Volume
2010-03-26,7.75059175491333,7.243543825301836,73880000
2010-03-29,7.996874809265137,7.823029869906812,20204000
2010-03-30,8.474947929382324,8.040335622448904,20419500
2010-03-31,8.330078125,8.489436334727898,10253500
2010-04-01,8.692255020141602,8.330077727635702,8193200
2010-04-07,9.054431915283203,8.866099565653712,7089000
2010-04-08,9.300712585449219,9.054431926520138,2860500
2010-04-09,10.256861686706543,9.344174666076277,8282500
2010-04-12,9.228276252746582,10.575576077783783,10899500
2010-04-13,8.953021049499512,9.38763401019682,12978996
2010-04-14,8.692255020141602,9.010970733595514,3260000
2010-04-15,8.706743240356445,8.750204132588062,6357500
2010-04-16,8.199692726135254,8.61981828123982,9101500
2010-04-19,7.75059175491333,8.098282217742867,11230000
2010-04-20,8.127257347106934,7.765080112094303,10386004
2010-04-21,7.924437522888184,8.257640603568206,3919500
2010-04-22,7.852004528045654,7.895465420262288,3040648
2010-04-23,7.924437522888184,7.85200249105233,5728500
2010-04-26,8.25764274597168,7.9244395788437885,3584000
2010-04-27,8.1707181930542,8.257640646184768,1619500
2010-04-28,7.9534125328063965,7.938925801193856,5100500
2010-04-29,7.634696960449219,7.967900082437636,5288000
2010-04-30,7.823029518127441,7.8664904056135185,3165500
2010-05-03,7.663670539855957,7.823028722970058,838500
2010-05-04,7.518802165985107,7.7361087227312035,1762308
2010-05-05,7.823029518127441,7.388416498476558,2985500
2010-05-06,7.35944128036499,7.823028388321194,2997000
2010-05-07,7.287006378173828,7.098674047442098,4011000
2010-05-10,7.707131385803223,7.3594409001017205,4878000
2010-05-11,7.48982572555542,7.736106368879027,3915000
2010-05-12,7.272519588470459,7.605722706083179,5739000
2010-05-13,7.707131385803223,7.475337498402816,2505000
2010-05-14,7.721618175506592,7.605721576300208,759100
2010-05-17,7.634696960449219,7.605722805963198,852000
2010-05-18,7.504311561584473,7.808540474021512,1183500
2010-05-19,7.388415336608887,7.6781575344120885,2630500
2010-05-20,7.062455177307129,7.562259393596133,5624000
2010-05-24,7.24354362487793,7.098672890540001,8152000
2010-05-25,6.519191741943359,7.1711106398183295,5771500
2010-05-26,6.236692428588867,6.519190951856724,4583500
2010-05-27,6.569894790649414,6.157012965765299,1137000
2010-05-28,7.026238441467285,6.700279057891669,2050500
2010-05-31,7.011752128601074,7.026238860104019,344000
2010-06-01,7.069701671600342,6.881369293563812,1454300
2010-06-02,7.1204047203063965,7.069700126072945,488700
2010-06-03,7.373927593231201,7.229056168840703,3183500
2010-06-04,7.315980434417725,7.402902888053797,589000
2010-06-07,7.026238441467285,7.243544927450454,2204000
2010-06-08,7.047969818115234,7.1638671326049534,1571000
2010-06-09,7.011752128601074,7.120405032667269,1667500
2010-06-10,6.627842903137207,7.069699557211842,1824100
2010-06-11,6.388806343078613,6.664061130551611,1054500
2010-06-14,6.511946678161621,6.41053749200183,963500
2010-06-15,6.425023555755615,6.519189712273122,989500
2010-06-17,6.417781352996826,6.446755508668207,2477000
2010-06-18,6.540922164916992,6.519191719276293,518674
2010-06-21,6.627842903137207,6.540920452531926,1780500
2010-06-22,6.562652111053467,6.519190536856511,317500
2010-06-23,6.577138423919678,6.555407983601389,1168500
2010-06-24,6.613357067108154,6.591626624219925,1628000
2010-06-25,6.606113910675049,6.569896042287462,113500
2010-06-28,6.881368160247803,6.606113350942091,1062000
2010-06-29,6.808932304382324,6.895855455868263,2585500
2010-06-30,6.953803062438965,6.8089316184228785,453500
2010-07-02,7.301494121551514,6.990021430651732,815000
2010-07-05,7.1566243171691895,7.243546795823254,581001
2010-07-06,7.171110153198242,7.098675108793246,1115000
2010-07-07,7.076943397521973,7.098673837873097,427000
2010-07-08,7.047969818115234,7.105918820759277,360500
2010-07-09,7.134891033172607,6.953802435282928,174500
2010-07-12,7.547773838043213,7.149378730542998,2211500
2010-07-13,7.837515830993652,7.518800140222027,2047500
2010-07-14,7.823029518127441,7.895464560870354,1175500
2010-07-15,7.634696960449219,7.750593578393306,969000
2010-07-16,7.562260150909424,7.605721721842605,544500
2010-07-19,7.460852146148682,7.431877991225319,357500
2010-07-20,7.460852146148682,7.460852146148682,486495
2010-07-21,7.475338459014893,7.518800034361905,452000
2010-07-22,7.5912346839904785,7.518799649847555,1034000
2010-07-23,7.53328800201416,7.605723742548273,536500
2010-07-26,7.605720520019531,7.5477722284641855,1231100
2010-07-27,8.083795547485352,7.605721721248855,3626000
2010-07-28,8.677766799926758,7.967899703389763,4602500
2010-07-29,8.692255020141602,8.60533255283599,3154826
2010-07-30,8.489435195922852,8.561870233683624,794250
2010-08-02,8.590845108032227,8.503922640944356,1987000
2010-08-03,8.402512550354004,8.619818349630062,5139000
2010-08-04,8.474947929382324,8.402512890292579,526500
2010-08-05,8.764689445495605,8.474947240300077,3543000
