Price,Close,High,Low,Open,Volume
Ticker,6699.HK,6699.HK,6699.HK,6699.HK,6699.HK
Date,,,,,
2021-06-16,381.1990051269531,465.8042706040075,356.4828601561282,380.24838416653677,14863173
2021-06-17,361.2359619140625,404.2040405670475,351.91988818474897,382.52986544581427,3729013
2021-06-18,365.6087951660156,378.7273516668573,361.4260691085478,361.4260691085478,842014
2021-06-21,373.5940246582031,376.44588744185353,356.4828479563007,366.3692998041591,375800
2021-06-22,413.3299560546875,413.3299560546875,382.5298446715597,383.8607081305216,1442947
2021-06-23,402.1126403808594,417.32257476878783,387.4730843346077,415.8015755278655,767960
2021-06-24,387.282958984375,403.4435147069341,385.76195970247505,403.4435147069341,400473
2021-06-25,386.9027404785156,407.0559169430817,385.3817411020229,389.75460343044574,432100
2021-06-28,382.149658203125,390.51511175355955,370.74220571944966,384.2410360960596,456646
2021-06-29,392.03607177734375,392.98669272200783,378.34713597631054,380.6286204413746,314168
2021-06-30,380.8187561035156,399.26079662152284,379.2977567904467,392.0360716424322,308200
2021-07-02,367.1297912597656,382.5298319331788,361.0457944888577,380.8187259730151,653750
2021-07-05,379.2977294921875,380.81872869578933,358.00382767370286,367.1297938846668,377166
2021-07-06,367.5100402832031,383.1002170095,355.53221131899005,379.29773346598137,340400
2021-07-07,366.1791687011719,369.79151638291603,361.2359286002779,366.55941124493756,227600
2021-07-08,370.74212646484375,370.74212646484375,358.3840555826823,367.89026395357575,305112
2021-07-09,375.4952697753906,377.3965116476711,361.6161983056136,370.7421650946895,314204
2021-07-12,382.9100646972656,384.0508213153319,371.5026145591865,376.44585455661246,368270
2021-07-13,378.34710693359375,384.43107471029606,368.84089821666925,384.2409679423456,223871
2021-07-14,380.2483825683594,381.5792461052188,375.49527778625486,381.19900352478027,150100
2021-07-15,382.3397216796875,384.05082762424985,377.01623905900425,380.05820840607583,98800
2021-07-16,397.9299011230469,402.87311222996226,380.6285897222266,383.8606948711033,343140
2021-07-19,422.64605712890625,437.09547737471524,392.03605260354465,397.73977799257,693431
2021-07-20,425.878173828125,432.72265608319344,415.80158623452627,424.35717454803773,423729
2021-07-21,431.20166015625,447.742458555535,423.78679948715774,432.5325236576824,542247
2021-07-22,431.20166015625,437.2856283132613,419.604073192378,427.5892832116209,275693
2021-07-23,438.2362365722656,438.2362365722656,423.2164378992106,437.2856156686381,243400
2021-07-26,361.2359619140625,425.6880508828908,351.72975239000823,425.11770151996694,1663070
2021-07-27,346.9766540527344,388.6138409348026,337.66058015092085,367.8903153928992,817436
2021-07-28,381.38909912109375,383.2903408335406,347.1667482970507,348.4976116936342,864035
2021-07-29,399.26080322265625,399.26080322265625,382.14962594168526,391.65583554222474,333610
2021-07-30,394.5077209472656,406.6756583264389,381.57926935023704,399.26082601891943,205800
2021-08-02,398.8805236816406,402.11262884421654,370.93227584778896,387.85331576463443,232600
2021-08-03,406.8657531738281,424.7374148398211,396.97930142220116,398.88054325946206,215710
2021-08-04,399.26080322265625,413.5201176234654,396.7891829243861,406.8657709030878,144315
2021-08-05,375.4952697753906,399.2607931788964,373.5940279031102,399.2607931788964,204390
2021-08-06,380.2483825683594,381.00886772923633,373.78417166895696,375.49527778625486,138200
2021-08-09,380.2483825683594,386.52248668286717,375.49527778625486,377.5866554946406,90200
2021-08-10,390.7052001953125,394.69781968477946,375.49526539452177,380.24837001976886,130600
2021-08-11,368.8409118652344,389.7545718163559,366.9396700514961,389.7545718163559,707378
2021-08-12,380.2483825683594,382.91010964207817,367.89031013488767,369.79155204772945,579400
2021-08-13,381.38909912109375,385.0014467704842,375.11499566788996,375.49523820825004,148520
2021-08-16,380.2483825683594,388.80397117614746,376.25576294713187,380.2483825683594,78944
2021-08-17,373.4039001464844,388.4237286670841,369.03106695466414,377.3965197684455,161615
2021-08-18,377.396484375,380.24834697733,366.9396548331234,366.9396548331234,19937
2021-08-19,373.5940246582031,376.44588744185353,369.7915409466693,376.44588744185353,109455
2021-08-20,358.1939697265625,370.7421781290359,338.8013077496352,370.7421781290359,496560
2021-08-23,357.05322265625,361.23594889394496,346.97663512181555,356.4828443032352,171200
2021-08-24,370.74212646484375,374.9248523459077,362.18653893103965,364.08778060521837,129856
2021-08-25,375.4952697753906,378.5372683752988,371.5026502393422,376.06564813920454,45892
2021-08-26,362.9470520019531,375.4952596240279,358.9544615844914,375.4952596240279,127600
2021-08-27,362.5668029785156,367.12980067370086,358.38407684924806,362.94704553378585,104200
2021-08-30,373.5940246582031,375.4952665139701,361.99643773376545,361.99643773376545,123169
2021-08-31,366.939697265625,373.5940441072296,363.89769853377436,373.5940441072296,99700
2021-09-01,360.2853088378906,366.36927658869666,356.482825367306,366.36927658869666,227500
2021-09-02,357.8136901855469,368.65076231715693,356.4828267677433,363.13717286740786,644875
2021-09-03,342.2235412597656,362.37671696043367,341.4630561056702,358.3840973748101,261558
2021-09-06,362.18658447265625,371.6927940388677,342.9840295446494,342.9840295446494,530811
2021-09-07,366.939697265625,377.9669064052712,365.03845531088086,369.6014243980069,213200
2021-09-08,357.2432861328125,370.3618706194855,356.4828010947349,366.17914488876954,113400
2021-09-09,356.4828796386719,365.03846875,354.77177342066665,357.24336484430734,109000
2021-09-10,349.0679931640625,361.04579285220524,346.9766156572125,361.04579285220524,112400
2021-09-13,347.73712158203125,353.63098290131245,343.1741527617575,349.06801408103865,208900
2021-09-14,344.31488037109375,354.58157385430593,340.32226123281913,353.44081724032867,207890
2021-09-15,322.07037353515625,346.9766545923462,322.07037353515625,344.31492747644563,358800
2021-09-16,310.8530578613281,318.8382682244433,301.3468481407982,318.8382682244433,578217
2021-09-17,310.28265380859375,326.06296644141565,306.0999276796963,306.0999276796963,273923
