Price,Close,High,Low,Open,Volume
Ticker,1908.HK,1908.HK,1908.HK,1908.HK,1908.HK
Date,,,,,
2012-12-14,0.22025446593761444,0.2877519229957732,0.22025446593761444,0.2841993481659866,14707848
2012-12-17,0.21314971148967743,0.22735963312984295,0.20959712357815788,0.22025444386911908,1553538
2012-12-18,0.19893978536128998,0.21670185106865283,0.19538719752991932,0.21314970668086963,1203230
2012-12-19,0.20249196887016296,0.20959715934329898,0.18472945628752668,0.20249196887016296,1644923
2012-12-20,0.24512214958667755,0.24512214958667755,0.2024919289209994,0.2024919289209994,2655231
2012-12-21,0.2309122532606125,0.2593320988525107,0.22735965162245245,0.2593320988525107,1700769
2012-12-24,0.22380705177783966,0.23801696039679576,0.21314971773684002,0.21314971773684002,228461
2012-12-27,0.24156957864761353,0.25933210339269513,0.2380169769472573,0.2380169769472573,1817538
2012-12-28,0.24512214958667755,0.24512214958667755,0.23446437269846518,0.24512214958667755,700615
2012-12-31,0.2380169779062271,0.2486747561748638,0.22735965651891968,0.2380169779062271,294461
2013-01-02,0.27354204654693604,0.27354204654693604,0.23801699444513932,0.23801699444513932,2477538
2013-01-03,0.2628847062587738,0.2735420556153014,0.25577952897554634,0.2735420556153014,431538
2013-01-04,0.25222691893577576,0.25933212287013274,0.2451221987581547,0.25933212287013274,751384
2013-01-07,0.24867475032806396,0.24867475032806394,0.24512217557229415,0.24867475032806394,335076
2013-01-08,0.25222691893577576,0.25222691893577576,0.2451221987581547,0.24867477384995898,274153
2013-01-09,0.24512214958667755,0.2522268683390928,0.2415695483321505,0.2522268683390928,162461
2013-01-10,0.24512214958667755,0.24512214958667755,0.23801694707762341,0.24512214958667755,340153
2013-01-11,0.24156957864761353,0.24156957864761353,0.24156957864761353,0.24156957864761353,152307
2013-01-14,0.24867475032806396,0.2593320983401699,0.24156957394115267,0.24156957394115267,350307
2013-01-15,0.24867475032806396,0.2557794967090284,0.24867475032806394,0.24867475032806394,233538
2013-01-16,0.24867475032806396,0.2522268950778869,0.2380169723100112,0.2380169723100112,342692
2013-01-17,0.24156957864761353,0.24156957864761353,0.24156957864761353,0.24156957864761353,304615
2013-01-18,0.25222691893577576,0.26288469796193703,0.25577952090295425,0.25577952090295425,132000
2013-01-21,0.24867475032806396,0.2593320983401699,0.24867475032806394,0.2593320983401699,583846
2013-01-22,0.25222691893577576,0.25933212287013274,0.25222691893577576,0.25933212287013274,142153
2013-01-23,0.25222691893577576,0.25933212287013274,0.25222691893577576,0.25222691893577576,726000
2013-01-24,0.2699894309043884,0.27354203268589616,0.2628846842227108,0.2628846842227108,1512923
2013-01-25,0.2664368450641632,0.287751946396438,0.2557795228387084,0.287751946396438,223384
