Price,Close,High,Low,Open,Volume
Ticker,1258.HK,1258.HK,1258.HK,1258.HK,1258.HK
Date,,,,,
2012-06-29,1.5119998455047607,1.518872565371932,1.4089088836386263,1.5119998455047607,11810000
2012-07-03,1.5119998455047607,1.5738543243093013,1.5119998455047607,1.56698160444213,1343000
2012-07-04,1.5119998455047607,1.5463634448406167,1.4913816859032472,1.5119998455047607,1286000
2012-07-05,1.5119998455047607,1.5119998455047607,1.484508966036076,1.484508966036076,181000
2012-07-06,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,220000
2012-07-09,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,60000
2012-07-10,1.5119998455047607,1.5326180051062743,1.5051271256375895,1.5119998455047607,186000
2012-07-11,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,0
2012-07-12,1.5119998455047607,1.5394907249734455,1.5051271256375895,1.5051271256375895,77000
2012-07-13,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,10000
2012-07-16,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,10000
2012-07-17,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,16000
2012-07-18,1.5119998455047607,1.5119998455047607,1.3470544048340856,1.5119998455047607,96000
2012-07-19,1.5119998455047607,1.5119998455047607,1.360799844568428,1.4982544057704184,14000
2012-07-20,1.5119998455047607,1.5119998455047607,1.3814180041699415,1.5119998455047607,12000
2012-07-23,1.5119998455047607,1.5119998455047607,1.443272482974482,1.443272482974482,180000
2012-07-24,1.5119998455047607,1.5119998455047607,1.5051271256375895,1.5051271256375895,32000
2012-07-25,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,60000
2012-07-26,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,0
2012-07-27,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,0
2012-07-30,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,0
2012-07-31,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,0
2012-08-01,1.4845092296600342,1.505127392922988,1.505127392922988,1.505127392922988,10000
2012-08-02,1.4845092296600342,1.4845092296600342,1.4845092296600342,1.4845092296600342,0
2012-08-03,1.4776363372802734,1.4776363372802734,1.4432725719669737,1.4432725719669737,19000
2012-08-06,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,20000
2012-08-07,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,0
2012-08-08,1.4089089632034302,1.4089089632034302,1.4089089632034302,1.4089089632034302,10000
2012-08-09,1.4089089632034302,1.4089089632034302,1.4089089632034302,1.4089089632034302,0
2012-08-10,1.4089089632034302,1.4089089632034302,1.4089089632034302,1.4089089632034302,0
2012-08-13,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,60000
2012-08-14,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,0
2012-08-15,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,0
2012-08-16,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,0
2012-08-17,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,0
2012-08-20,1.4432724714279175,1.4432724714279177,1.4432724714279177,1.4432724714279177,0
2012-08-21,1.4982542991638184,1.505127018541969,1.4432723802800589,1.505127018541969,350000
2012-08-22,1.5119998455047607,1.5119998455047607,1.4982544057704184,1.4982544057704184,104000
2012-08-23,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,10000
2012-08-24,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,17000
2012-08-27,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,31000
2012-08-28,1.5119998455047607,1.5463634448406167,1.5119998455047607,1.5119998455047607,71000
2012-08-29,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,7000
2012-08-30,1.5119998455047607,1.5394907249734455,1.5394907249734455,1.5394907249734455,1000
2012-08-31,1.4913820028305054,1.4982547241581694,1.4913820028305054,1.4982547241581694,20000
2012-09-03,1.5119998455047607,1.5119998455047607,1.5119998455047607,1.5119998455047607,51000
