Date,Close,High,Low,Open,Volume
2016-07-12,1.811615228652954,1.8774920818055496,1.6386882927988824,1.6386882927988824,57518000
2016-07-13,2.0668883323669434,2.1162959746557504,1.8116153175462555,1.8116153175462555,46608000
2016-07-14,2.0092461109161377,2.1327652183524655,1.9104306286385546,2.050419146728247,40622000
2016-07-15,2.0174808502197266,2.0586538887285917,1.9598385963073155,2.0092462425179534,15517000
2016-07-18,2.0174808502197266,2.0339500656232725,1.9845424194126344,2.0174808502197266,12844000
2016-07-19,1.984542727470398,2.017481163390477,1.9269002682816954,2.009246554410457,14052000
2016-07-20,2.0504190921783447,2.1904076065437446,1.9927768435749218,1.9927768435749218,28727000
2016-07-21,2.0586538314819336,2.0833576539002934,2.0174807941180006,2.0586538314819336,7034000
2016-07-22,2.182173013687134,2.198642227680141,2.0504191054145595,2.058653712411063,23573000
2016-07-25,2.305692195892334,2.3715692504002455,2.2068769086232525,2.223346123168099,27320000
2016-07-26,2.313927173614502,2.3551002165682458,2.280988739251507,2.3303963907959995,12956000
2016-07-27,2.2809884548187256,2.3386307077661415,2.2480500245630592,2.330396100202225,8638000
2016-07-28,2.379803419113159,2.4127418421328315,2.2727533479707374,2.3056917709904097,10147000
2016-07-29,2.3221614360809326,2.43744613549648,2.2398153624473456,2.388038491316328,8350000
2016-08-01,2.264519214630127,2.363334504303566,2.264519214630127,2.346865289357993,4996000
2016-08-02,2.264519214630127,2.264519214630127,2.264519214630127,2.264519214630127,0
2016-08-03,2.379803419113159,2.4127418421328315,2.2233457134412293,2.2727533479707374,7986000
2016-08-04,2.396273136138916,2.5527306784885204,2.3798039211547475,2.4209769586151695,13324000
2016-08-05,2.4621500968933105,2.4703847047225778,2.3880386264299065,2.3962732342591737,7876000
2016-08-08,2.4621500968933105,2.495088528210379,2.412742449917708,2.4456808812347766,3552000
2016-08-09,2.4621500968933105,2.495088528210379,2.412742449917708,2.4621500968933105,5412000
2016-08-10,2.4209768772125244,2.4539153060733443,2.3880384483517045,2.445680698858139,2374000
2016-08-11,2.4621500968933105,2.4621500968933105,2.404507842088441,2.429211665576242,3648000
2016-08-12,2.445680856704712,2.453915464451386,2.4209770334646885,2.445680856704712,1368000
2016-08-15,2.3715691566467285,2.4950882608500895,2.322161318636868,2.445680619168745,7186000
2016-08-16,2.355099678039551,2.412742121322542,2.338630464623985,2.355099678039551,2320000
2016-08-17,2.3633341789245605,2.3962728006093137,2.3550995725854977,2.371568981592125,1668000
2016-08-18,2.34686541557312,2.3798040435642442,2.330396199741828,2.371569435648598,2050000
2016-08-19,2.3386309146881104,2.3633347395656537,2.2974578732255386,2.346865522980625,1488000
2016-08-22,2.2480502128601074,2.371569532993385,2.2233463880991615,2.3221616871429456,6458000
2016-08-23,2.264519214630127,2.30569225199406,2.1245306912642263,2.2480499996845538,3202000
2016-08-24,2.3386309146881104,2.3633347395656537,2.264519440055481,2.2974578732255386,3952000
2016-08-25,2.2892229557037354,2.3303959916046346,2.264519134163196,2.3056921700640953,2096000
2016-08-26,2.305692195892334,2.3303960177096044,2.2562845522577932,2.2562845522577932,1988000
2016-08-29,2.3633341789245605,2.379803587931188,2.280988115533932,2.280988115533932,3284000
2016-08-30,2.404507637023926,2.445680672658886,2.3633344050604452,2.3633344050604452,4456000
2016-08-31,2.404507637023926,2.412742244150918,2.3633344050604452,2.404507637023926,1228000
2016-09-01,2.379803419113159,2.4127418421328315,2.3633340112748358,2.3880380248680773,1088000
2016-09-02,2.388038396835327,2.4127422179480145,2.3139267371687473,2.355099772356559,1916000
2016-09-05,2.4209768772125244,2.445680698858139,2.3798038411365,2.3798038411365,4454000
2016-09-06,2.478618860244751,2.4950880728979254,2.3880381906522925,2.4374458286118155,6152000
2016-09-07,2.5939035415649414,2.643311179456264,2.4703842505081344,2.503322675769016,7938000
2016-09-08,2.6021385192871094,2.700953809173802,2.552730678015234,2.618607734268225,12054000
2016-09-09,2.61037278175354,2.6186073881556946,2.379803606164709,2.6186073881556946,7042000
2016-09-12,2.5033230781555176,2.5856693508726396,2.4703846476000817,2.5856693508726396,2276000
2016-09-13,2.4703845977783203,2.5115576351422533,2.453915382832747,2.5033230276694667,2624000
2016-09-14,2.453915596008301,2.478619420572721,2.38803873050318,2.478619420572721,1448000
2016-09-15,2.5362613201141357,2.5362613201141357,2.4456806428222815,2.462149856875346,1280000
2016-09-19,2.4950881004333496,2.552730345355591,2.462149674763497,2.5362611325206648,1496000
2016-09-20,2.4703845977783203,2.478619205251107,2.437446167887174,2.478619205251107,668000
2016-09-21,2.569200038909912,2.577434843196681,2.4868539593276227,2.4868539593276227,3628000
2016-09-22,2.5444960594177246,2.6762499750200592,2.511557629599273,2.5774346855647043,4888000
2016-09-23,2.519792318344116,2.5939039841550535,2.511557710623849,2.544496141504917,2780000
2016-09-26,2.355099678039551,2.511557401815938,2.313926644500636,2.486853581692589,5944000
2016-09-27,2.4209768772125244,2.4292114844277295,2.280988358225518,2.313926787086338,2512000
2016-09-28,2.404507637023926,2.429211458404902,2.355099797933453,2.412742244150918,282000
2016-09-29,2.396273136138916,2.4621499960755915,2.3880385286468315,2.396273136138916,1130000
2016-09-30,2.396273136138916,2.4209769586151695,2.3633345098420495,2.3633345098420495,1048000
2016-10-03,2.396273136138916,2.429211566107254,2.3633345098420495,2.4045077436310005,464000
2016-10-04,2.404507637023926,2.445680672658886,2.355099797933453,2.355099797933453,670000
2016-10-05,2.396273136138916,2.412742351123085,2.371569313662663,2.3880385286468315,382000
2016-10-06,2.396273136138916,2.4045077436310005,2.371569313662663,2.396273136138916,684000
2016-10-07,2.3715691566467285,2.3962729774874005,2.3303959255837587,2.3550997464244308,1348000
2016-10-11,2.3221614360809326,2.388038491316328,2.313926828717574,2.388038491316328,2256000
2016-10-12,2.34686541557312,2.34686541557312,2.330396199741828,2.338630807657474,1276000
2016-10-13,2.355099678039551,2.486853581692589,2.330395857916202,2.338630464623985,1492000
2016-10-14,2.3633341789245605,2.3962728006093137,2.322161147229246,2.379803587931188,1250000
2016-10-17,2.379803419113159,2.4374456593975853,2.3550994055199177,2.3550994055199177,1084000
2016-10-18,2.355099678039551,2.388038301199193,2.322161251208419,2.371569087783627,914000
2016-10-19,2.3386309146881104,2.355100131273139,2.322161698103082,2.346865522980625,8348000
2016-10-20,2.3386309146881104,2.4292118022343168,2.322161698103082,2.3386309146881104,922000
2016-10-21,2.3386309146881104,2.3386309146881104,2.3386309146881104,2.3386309146881104,0
2016-10-24,2.379803419113159,2.4209764478877496,2.3386301940100815,2.3386301940100815,374000
2016-10-25,2.3386309146881104,2.4045079773567735,2.2974578732255386,2.346865522980625,1344000
2016-10-26,2.305692195892334,2.3303960177096044,2.305692195892334,2.3303960177096044,878000
2016-10-27,2.3221614360809326,2.404507706043045,2.2974576139908565,2.2974576139908565,1916000
2016-10-28,2.305692195892334,2.3468652322544514,2.2974575886199107,2.3386306249820277,858000
2016-10-31,2.2809884548187256,2.3056922775104756,2.2645192396908924,2.3056922775104756,1127980
2016-11-01,2.2892229557037354,2.3386305987848144,2.2398153126226563,2.2809883485235556,776000
2016-11-02,2.264519214630127,2.322161466939633,2.2480499996845538,2.2480499996845538,462000
2016-11-03,2.256284475326538,2.2727536893098437,2.2398152613432325,2.2315806543515797,204000
2016-11-04,2.22334623336792,2.2480500564096317,2.1904078026456375,2.2315808410484905,522000
2016-11-07,2.2480502128601074,2.3056924706356483,2.215111779845513,2.215111779845513,344000
2016-11-08,2.264519214630127,2.30569225199406,2.2315807847389806,2.2480499996845538,772000
2016-11-09,2.22334623336792,2.272753879451343,2.198642410326208,2.272753879451343,560000
2016-11-10,2.305692195892334,2.3468652322544514,2.231580730440523,2.231580730440523,996000
2016-11-11,2.2892229557037354,2.297457562883915,2.2398153126226563,2.256284526983016,516000
2016-11-14,2.2809884548187256,2.3056922775104756,2.256284632126976,2.2974576699465588,412000
2016-11-15,2.2315807342529297,2.289222985258369,2.2315807342529297,2.2727537706853864,1420000
2016-11-16,2.305692195892334,2.3633344467992985,2.239815337712946,2.2562845522577932,2922000
2016-11-17,2.297457456588745,2.330395883785521,2.2562844225927754,2.2645190293919693,432000
2016-11-18,2.388038396835327,2.420976824985577,2.2809883090184973,2.2892229160560595,1614000
2016-11-21,2.396273136138916,2.4045077436310005,2.313926864889543,2.3880385286468315,1616000
2016-11-22,2.388038396835327,2.420976824985577,2.346865165318997,2.404507610910452,616000
2016-11-23,2.3386309146881104,2.3880387607717446,2.322161698103082,2.371569544186716,154000
2016-11-24,2.3386309146881104,2.346865522980625,2.322161698103082,2.322161698103082,336000
2016-11-25,2.3386309146881104,2.3633347395656537,2.305692481518053,2.322161698103082,478000
2016-11-28,2.379803419113159,2.3880380248680773,2.3221609825002454,2.3221609825002454,1072000
2016-11-29,2.379803419113159,2.4045072363779134,2.3550994055199177,2.3550994055199177,866000
2016-11-30,2.2398154735565186,2.3798040020064684,1.9598386129851548,2.363334590134237,4846000
