Date,Close,High,Low,Open,Volume
2009-01-02,4.7602314949035645,4.7602314949035645,4.438215817282323,4.4452159839424885,6150964
2009-01-05,5.012242794036865,5.033243958650835,4.627224335733057,4.627224335733057,15103000
2009-01-06,4.865236282348633,5.180251790132315,4.620224443273923,4.895337899949759,21662150
2009-01-07,4.690228462219238,5.145250706178365,4.613224949492489,4.956241507463316,25673940
2009-01-08,4.221205711364746,4.807134170171744,4.221205711364746,4.807134170171744,13592671
2009-01-09,4.382213115692139,4.718229124095701,4.200204110671311,4.200204110671311,12576126
2009-01-12,4.095198631286621,4.361211618280841,4.046196467336564,4.270207122656154,17582816
2009-01-13,3.8641879558563232,4.088198972790837,3.8641879558563232,3.9901939651182228,15628504
2009-01-14,3.9831933975219727,4.21420455816699,3.948191564902091,3.99019356376462,20846946
2009-01-15,3.780184030532837,3.8571878714076466,3.717180857653242,3.724181358551977,10319587
2009-01-16,3.8711884021759033,3.9831937421672268,3.7871840633801677,3.7871840633801677,8701024
2009-01-19,3.9901936054229736,4.123200103444035,3.9551921062398847,4.011194771974601,5473816
2009-01-20,3.7871837615966797,3.948191591905345,3.773183095213414,3.8851887600817574,8328726
2009-01-21,4.011194705963135,4.074197870778969,3.7171803818921907,3.7171803818921907,35989100
2009-01-22,4.088199138641357,4.256207157806325,4.0251959645533635,4.144201811696346,23481984
2009-01-23,3.9551918506622314,4.046196343501703,3.878188023351741,3.9621920165256235,11932914
2009-01-29,4.1302008628845215,4.305209371194863,4.053197025763343,4.1302008628845215,15320962
2009-01-30,4.361212730407715,4.382213901600413,3.969193649829777,4.074198838188686,14340377
2009-02-02,4.144201278686523,4.326209942706046,4.109199445627813,4.193203444406055,9454084
2009-02-03,4.228205680847168,4.291208852842634,4.151201841052961,4.291208852842634,5293316
2009-02-04,4.410214424133301,4.4312152576355395,4.277207921344278,4.340210755653224,14752950
2009-02-05,4.557221412658691,4.746230575674818,4.340210583082568,4.3752124159309025,14096293
2009-02-06,4.753231525421143,4.795233531480853,4.557222163809165,4.760232026665563,10420327
2009-02-09,4.7672319412231445,4.900238453591175,4.585223257952644,4.900238453591175,11949673
2009-02-10,4.7602314949035645,4.781232328686295,4.64122565746064,4.77423216202613,6146894
2009-02-11,4.529220104217529,4.669227112878799,4.333210759414893,4.620224609777018,11817444
2009-02-12,4.144201278686523,4.452216274675626,4.144201278686523,4.452216274675626,15051151
2009-02-13,4.410214424133301,4.41721459069997,4.165202252057494,4.165202252057494,8980327
2009-02-16,4.501217842102051,4.592222328916782,4.445215183693654,4.592222328916782,13556205
2009-02-17,4.305211067199707,4.4102162803123575,4.2492083758869255,4.34021258236901,12733138
2009-02-18,4.228205680847168,4.284208352042137,4.018195330063784,4.1862036774509415,14770916
2009-02-19,4.4032135009765625,4.4032135009765625,4.08819835827227,4.123199855349303,8297996
2009-02-20,4.326209545135498,4.571221686425873,4.2282048889006605,4.571221686425873,7567754
2009-02-23,4.375212669372559,4.39621383705853,4.2002041625976565,4.2002041625976565,8147884
2009-02-24,4.249206066131592,4.340210223146238,4.095198414933533,4.340210223146238,9264139
2009-02-25,4.137201309204102,4.368212502375583,3.9901941255854747,4.368212502375583,28461010
2009-02-26,3.82218599319458,4.20020435878066,3.82218599319458,3.955192504612238,20931520
2009-02-27,3.8641879558563232,3.9831937981714636,3.83618662046479,3.8641879558563232,12809508
2009-03-02,3.605175733566284,3.794184929930227,3.5071710516226076,3.794184929930227,11422640
2009-03-03,3.5001697540283203,3.6541770763325987,3.311160600662879,3.4651679229671575,27985002
