Price,Close,High,Low,Open,Volume
Ticker,1368.HK,1368.HK,1368.HK,1368.HK,1368.HK
Date,,,,,
2009-01-02,0.7188647389411926,0.7228807393249813,0.6746886868450158,0.6746886868450158,1029500
2009-01-05,0.7509928345680237,0.7550088351907535,0.6867367767298436,0.6867367767298436,2182500
2009-01-06,0.7630407810211182,0.7630407810211182,0.6987847278494714,0.6987847278494714,1399000
2009-01-07,0.7509928345680237,0.763040836436213,0.714848781088952,0.7309128314543748,1475000
2009-01-08,0.7148487567901611,0.7429608080682021,0.7028007553315015,0.7228807577626007,481500
2009-01-09,0.7108326554298401,0.7389447027185068,0.6827206560156687,0.6827206560156687,1174500
2009-01-12,0.6626406908035278,0.6987847424108479,0.6465766891444972,0.6987847424108479,134500
2009-01-13,0.6787047386169434,0.6907527398306816,0.6425606871012272,0.6626406891241243,1130500
2009-01-14,0.6827206611633301,0.6987846609496923,0.6666566135024723,0.6787046612167396,1128000
2009-01-15,0.6505927443504333,0.6746887488682802,0.6305127405855611,0.6505927443504333,816500
2009-01-16,0.6505927443504333,0.6586247458563823,0.6264966919580812,0.6586247458563823,799000
2009-01-19,0.6626406908035278,0.6706726916330431,0.6264966391962077,0.6546086899740126,754000
2009-01-20,0.6626406908035278,0.6666566912182854,0.6264966391962077,0.6264966391962077,350500
2009-01-21,0.6505927443504333,0.6586247458563823,0.6264966919580812,0.6425607428444845,401500
2009-01-22,0.6666567325592041,0.6666567325592041,0.6425607285764096,0.6666567325592041,338500
2009-01-23,0.6626406908035278,0.6666566912182854,0.6224806387814501,0.6626406908035278,785500
2009-01-29,0.6746886968612671,0.6827207456225871,0.6425606933139935,0.6626406955310395,699500
2009-01-30,0.6746886968612671,0.678704745179178,0.6626406955310395,0.6746886968612671,416000
2009-02-02,0.6586247086524963,0.6706727102308615,0.6224806560428983,0.6224806560428983,148000
2009-02-03,0.6425607800483704,0.6586247839903645,0.6345287780773733,0.6586247839903645,468000
