Price,Close,High,Low,Open,Volume
Ticker,9956.HK,9956.HK,9956.HK,9956.HK,9956.HK
Date,,,,,
2021-11-11,13.182770729064941,13.573951442264958,12.537323624828005,13.573951442264958,18019500
2021-11-12,12.615559577941895,13.261007614671668,12.43952914305756,13.182770725933318,4458728
2021-11-15,11.735404014587402,12.61555894262301,11.539814134206836,12.61555894262301,2647021
2021-11-16,10.483628273010254,11.539814602579428,9.935975653070683,11.539814602579428,3668144
2021-11-17,10.698776245117188,10.718335699470105,9.97509322168934,10.698776245117188,3214862
2021-11-18,10.581422805786133,10.777013627766884,10.072889093516192,10.698776739386888,707500
2021-11-19,10.698776245117188,11.520254675017389,10.307596484520005,10.385832436639442,3096000
2021-11-22,10.3662748336792,10.737895172859588,10.072889520905976,10.698777193332905,1670883
2021-11-23,9.583913803100586,10.131565487479962,9.388323915822237,10.131565487479962,1580500
2021-11-24,9.769723892211914,9.87729902892178,9.261190188965243,9.58391373380255,650000
2021-11-25,9.769723892211914,9.994652960440241,9.427441825111266,9.769723892211914,917000
2021-11-26,9.691488265991211,9.691488265991211,9.35898498244159,9.593693786071201,740500
2021-11-29,9.632811546325684,9.877299139555817,9.398102748013681,9.69148804641907,817000
2021-11-30,9.632811546325684,9.642590341243812,9.251410565134062,9.632811546325684,1469383
2021-12-01,8.967804908752441,9.56435429479109,8.967804908752441,9.44700036307756,633000
2021-12-02,8.958024978637695,9.261189994857551,8.498388057006093,8.977584433137226,638500
2021-12-03,8.703757286071777,9.173173914461504,8.537505660667716,8.958024587589293,1105500
2021-12-06,8.703757286071777,8.703757286071777,8.31257753961874,8.41037294255504,308500
2021-12-07,8.889569282531738,9.094938903775402,8.703758184306139,8.703758184306139,143000
2021-12-08,8.987363815307617,9.006923271085887,8.322358173831624,8.889569334354828,345500
2021-12-09,9.05582046508789,9.544795640101542,8.811332877581064,8.98736330638661,960500
2021-12-10,8.94824504852295,9.05582018053929,8.742875444164417,9.05582018053929,58000
2021-12-13,8.92868709564209,8.92868709564209,8.527727588422206,8.889569117685179,165000
2021-12-14,8.459269523620605,8.928686141591465,8.361475055500971,8.889568167814398,311500
2021-12-15,8.097428321838379,8.508167527470755,8.097428321838379,8.459269825343835,1093500
2021-12-16,8.097428321838379,8.234341701264537,7.725807557701368,8.028972098448348,331000
2021-12-17,8.116988182067871,8.116988182067871,7.8725005918408035,8.097428727179558,91500
2021-12-20,8.058310508728027,8.214782412564126,7.66713074913778,8.107208211838337,288500
2021-12-21,8.21478271484375,8.21478271484375,7.64757204256622,7.823602940859247,558000
2021-12-22,8.263679504394531,8.850450033021499,8.107207612132953,8.165885038054068,7530500
2021-12-23,8.019192695617676,8.449491372551295,7.901838765357453,8.116988103824262,619000
2021-12-24,7.755146503448486,7.755146503448486,7.755146503448486,7.755146503448486,0
2021-12-28,8.3027982711792,8.3027982711792,7.637792199172146,7.745366868547265,805000
2021-12-29,8.801552772521973,8.840670747538448,8.205003420359187,8.302797891577333,3335500
2021-12-30,9.388323783874512,9.407882306004387,8.703757789052265,8.801553197640054,814000
2021-12-31,9.603471755981445,9.603471755981445,9.603471755981445,9.603471755981445,0
2022-01-03,9.407881736755371,10.07288823656361,9.280748086342262,10.07288823656361,317500
2022-01-04,9.388323783874512,9.535015964110059,9.270968920510711,9.486118259816164,293000
2022-01-05,8.3027982711792,9.38832375964703,8.3027982711792,9.38832375964703,331500
2022-01-06,8.293018341064453,8.693978759319874,8.293018341064453,8.32235752243546,107500
2022-01-07,7.931177139282227,8.293018663093775,7.716028263760598,8.293018663093775,118500
2022-01-10,8.703757286071777,8.830890936830535,8.04853051127838,8.04853051127838,478000
2022-01-11,8.439711570739746,8.801553085677856,8.146326281354593,8.703757678334096,633500
2022-01-12,8.742876052856445,8.850451192362328,7.99963446725503,8.390814249150512,662000
2022-01-13,8.116988182067871,8.742875816155633,8.087649932381543,8.742875816155633,697500
2022-01-14,8.116988182067871,8.156106159198357,8.068090477493229,8.116988182067871,1332500
2022-01-17,8.058310508728027,8.165885642099932,7.735586973904544,8.038751987071572,623000
2022-01-18,7.833382606506348,8.09742871869905,7.774705174549003,8.028972491953931,794000
2022-01-19,7.872499942779541,8.107207786211577,7.667130346614995,7.99963359113341,1164500
2022-01-20,7.628012657165527,7.764925570939828,7.530217252432263,7.755145843937281,735000
2022-01-21,7.60845422744751,7.892059336473714,7.530217804658841,7.82360310772787,675000
2022-01-24,7.412863731384277,7.608454085214956,7.334627776381237,7.608454085214956,677000
2022-01-25,7.041242599487305,7.412863858444607,7.021683610401293,7.412863858444607,807000
2022-01-26,6.855432510375977,7.051022403348622,6.855432510375977,7.041242675538445,149000
2022-01-27,6.601164817810059,6.845652403654875,6.425133923878093,6.845652403654875,126000
2022-01-28,6.522928714752197,6.60116466580936,6.4544720244156535,6.60116466580936,136000
2022-01-31,6.562047004699707,6.562047004699707,6.562047004699707,6.562047004699707,0
2022-02-04,6.728298187255859,6.83587238468455,6.562046561364011,6.650062237735705,121500
2022-02-07,6.894550323486328,6.953227289969747,6.738077946540801,6.747857674116243,61500
2022-02-08,6.874990940093994,6.933667903209867,6.650062348321623,6.894549927799285,59500
2022-02-09,6.992345333099365,6.992345333099365,6.552267380868365,6.835872954688683,350500
2022-02-10,6.8456525802612305,7.09991989993458,6.8456525802612305,6.94344752385749,331500
2022-02-11,6.513149261474609,6.767416579421017,6.493590272888199,6.698959886207044,453000
2022-02-14,5.662332534790039,6.532708222728274,5.662332534790039,6.532708222728274,778500
2022-02-15,4.860413074493408,5.701450513015775,4.606146223879665,5.691671251922935,3132500
2022-02-16,4.791956901550293,5.016885505081931,4.655043980455448,4.860413128936178,1430000
2022-02-17,5.2809319496154785,5.672112180387562,4.791956777731139,4.791956777731139,2300500
2022-02-18,5.016885280609131,5.535198691867158,4.909310614257764,5.378726789045572,1580500
2022-02-21,5.4960808753967285,5.818804417477868,5.04622367542815,5.0560034027993686,1082000
2022-02-22,5.613434791564941,5.750348176473647,5.388506658478638,5.496080861348679,426000
